CustomerID,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CapitalGains,CapitalLoss
Cust16435,45,FEMALE,College,exec-managerial,0,-51000
Cust16436,41,MALE,JD,priv-house-serv,0,-49300
Cust16437,45,MALE,Masters,tech-support,0,-39800
Cust16438,54,MALE,MD,transport-moving,0,0
Cust1644,38,FEMALE,Masters,prof-specialty,20200,0
Cust16440,45,MALE,Masters,sales,37800,0
Cust16441,27,FEMALE,Masters,other-service,56400,0
Cust16442,29,FEMALE,High School,other-service,0,-18600
Cust16443,33,MALE,College,adm-clerical,40900,0
Cust16444,27,MALE,PhD,tech-support,0,-36500
Cust16445,33,MALE,Associate,transport-moving,0,-43600
Cust16446,28,FEMALE,JD,tech-support,55400,-40400
Cust16447,47,FEMALE,High School,machine-op-inspct,0,-71700
Cust16448,31,FEMALE,Masters,armed-forces,57500,0
Cust16449,41,FEMALE,Associate,craft-repair,25000,0
Cust1645,40,MALE,College,armed-forces,0,-74400
Cust16451,29,MALE,JD,sales,0,-66500
Cust16453,27,FEMALE,High School,tech-support,0,-36500
Cust16454,37,FEMALE,MD,transport-moving,0,-43200
Cust16455,46,MALE,High School,exec-managerial,0,0
Cust16456,41,FEMALE,PhD,armed-forces,38700,-36300
Cust16458,34,FEMALE,Associate,tech-support,35300,-58100
Cust16459,40,FEMALE,PhD,transport-moving,14100,-44500
Cust1646,43,FEMALE,MD,adm-clerical,0,-71200
Cust16460,27,FEMALE,High School,tech-support,60000,-54800
Cust16461,47,MALE,Associate,armed-forces,0,0
Cust16462,37,MALE,College,armed-forces,32800,-74400
Cust16463,40,FEMALE,Associate,tech-support,0,-45300
Cust16464,30,MALE,Associate,other-service,44500,-55900
Cust16465,52,MALE,High School,priv-house-serv,0,0
Cust16466,40,MALE,Masters,armed-forces,0,-63700
Cust16467,29,FEMALE,Masters,protective-serv,0,-51100
Cust16468,60,FEMALE,Masters,transport-moving,0,0
Cust16470,29,MALE,Masters,handlers-cleaners,0,0
Cust16471,47,FEMALE,MD,other-service,0,-54700
Cust16473,60,FEMALE,College,craft-repair,66100,-31400
Cust16474,34,FEMALE,MD,armed-forces,0,-32800
Cust16475,30,MALE,Associate,priv-house-serv,72100,0
Cust16476,43,FEMALE,Associate,machine-op-inspct,0,-75700
Cust16477,38,FEMALE,College,craft-repair,0,0
Cust16478,46,MALE,PhD,adm-clerical,49000,0
Cust1648,40,MALE,College,craft-repair,0,0
Cust16480,37,MALE,Associate,transport-moving,0,0
Cust16481,27,FEMALE,High School,prof-specialty,74200,0
Cust16483,37,MALE,College,adm-clerical,67300,0
Cust16484,46,FEMALE,MD,exec-managerial,51500,-61000
Cust16485,46,MALE,High School,other-service,0,0
Cust16487,45,FEMALE,PhD,prof-specialty,0,-51400
Cust16488,40,FEMALE,MD,sales,0,-37900
Cust1649,32,MALE,Associate,other-service,57800,-53700
Cust16490,29,MALE,College,machine-op-inspct,63600,0
Cust16491,44,MALE,Associate,exec-managerial,38200,0
Cust16492,36,MALE,High School,sales,0,-43800
Cust16493,44,FEMALE,College,sales,49900,0
Cust16495,31,FEMALE,Masters,other-service,0,-44000
Cust16496,39,FEMALE,JD,handlers-cleaners,34200,0
Cust16497,55,FEMALE,JD,machine-op-inspct,44400,0
Cust16499,36,FEMALE,MD,protective-serv,68500,-42100
Cust1650,32,MALE,MD,tech-support,50800,-66200
Cust16500,39,FEMALE,High School,machine-op-inspct,0,-46500
Cust16501,30,MALE,Masters,machine-op-inspct,0,0
Cust16502,41,MALE,JD,transport-moving,0,0
Cust16505,31,FEMALE,JD,armed-forces,56800,-51800
Cust16507,37,FEMALE,JD,adm-clerical,0,0
Cust16508,38,FEMALE,Masters,craft-repair,0,0
Cust16509,35,FEMALE,College,transport-moving,52900,0
Cust1651,31,FEMALE,High School,transport-moving,0,-28300
Cust16510,52,FEMALE,Masters,adm-clerical,26700,-62100
Cust16511,41,MALE,MD,armed-forces,0,-45300
Cust16512,43,FEMALE,JD,prof-specialty,0,-20800
Cust16514,35,MALE,College,tech-support,67900,0
Cust16515,33,FEMALE,College,sales,0,0
Cust16516,29,FEMALE,High School,transport-moving,67200,0
Cust16517,29,FEMALE,MD,tech-support,0,0
Cust16519,41,FEMALE,PhD,sales,83200,-53300
Cust16521,61,MALE,JD,tech-support,0,-15700
Cust16522,59,FEMALE,Masters,handlers-cleaners,35900,-68200
Cust16523,29,MALE,MD,armed-forces,30400,-52300
Cust16524,42,FEMALE,High School,protective-serv,67100,-44400
Cust16525,33,MALE,PhD,other-service,0,0
Cust16526,25,FEMALE,College,armed-forces,0,-61500
Cust16529,38,MALE,PhD,tech-support,83900,-28700
Cust16530,39,FEMALE,High School,craft-repair,0,-83900
Cust16531,32,FEMALE,Masters,farming-fishing,29300,0
Cust16532,48,MALE,MD,transport-moving,0,-41700
Cust16533,41,MALE,MD,adm-clerical,0,-59500
Cust16534,30,MALE,JD,craft-repair,0,0
Cust16535,26,FEMALE,Associate,adm-clerical,46800,0
Cust16536,35,FEMALE,MD,armed-forces,0,-55800
Cust16537,31,MALE,College,transport-moving,62000,0
Cust16538,35,FEMALE,MD,adm-clerical,43200,-45700
Cust16539,35,FEMALE,High School,prof-specialty,0,0
Cust1654,29,FEMALE,High School,adm-clerical,0,0
Cust16540,43,MALE,MD,craft-repair,59900,0
Cust16541,37,FEMALE,PhD,transport-moving,32500,0
Cust16543,35,FEMALE,JD,protective-serv,58100,-111100
Cust16546,32,MALE,Associate,machine-op-inspct,0,0
Cust16547,44,FEMALE,MD,tech-support,46300,-55300
Cust16548,27,MALE,High School,tech-support,51400,-64000
Cust16549,38,FEMALE,Associate,craft-repair,0,0
Cust1655,20,FEMALE,High School,craft-repair,0,-54700
Cust16550,42,FEMALE,College,transport-moving,100500,0
Cust16551,42,MALE,College,sales,25800,0
Cust16552,43,FEMALE,High School,adm-clerical,0,0
Cust16553,30,MALE,High School,sales,58200,0
Cust16554,35,FEMALE,PhD,craft-repair,0,0
Cust16556,38,FEMALE,MD,craft-repair,0,0
Cust16557,56,FEMALE,JD,other-service,34900,0
Cust16559,36,MALE,College,priv-house-serv,0,0
Cust1656,34,MALE,Associate,handlers-cleaners,0,-55100
Cust16562,46,MALE,JD,exec-managerial,52200,0
Cust16563,29,MALE,High School,farming-fishing,51400,0
Cust16564,34,MALE,PhD,priv-house-serv,43100,-31900
Cust16565,51,MALE,JD,other-service,51400,-6300
Cust16567,42,FEMALE,JD,protective-serv,0,0
Cust16568,47,FEMALE,College,farming-fishing,45800,0
Cust1657,32,MALE,Associate,machine-op-inspct,82100,0
Cust16570,39,FEMALE,JD,tech-support,70500,0
Cust16572,41,MALE,Associate,priv-house-serv,63100,-79400
Cust16573,45,MALE,High School,exec-managerial,0,-61400
Cust16574,46,MALE,Associate,priv-house-serv,0,-39100
Cust16575,23,MALE,High School,tech-support,0,-49300
Cust16576,46,MALE,High School,handlers-cleaners,0,-51800
Cust16577,40,MALE,Associate,handlers-cleaners,53800,-41400
Cust16579,40,MALE,PhD,farming-fishing,0,0
Cust1658,39,MALE,High School,transport-moving,0,-33300
Cust16582,41,FEMALE,MD,protective-serv,0,0
Cust16583,33,MALE,PhD,protective-serv,58100,-49000
Cust16584,37,FEMALE,MD,armed-forces,70600,-48500
Cust16585,39,FEMALE,Masters,protective-serv,73200,0
Cust16587,29,FEMALE,Associate,armed-forces,0,0
Cust16588,59,FEMALE,Associate,protective-serv,53000,0
Cust1659,43,FEMALE,Associate,machine-op-inspct,42900,-61500
Cust16590,39,FEMALE,JD,adm-clerical,0,-54900
Cust16592,32,FEMALE,JD,machine-op-inspct,61400,-61100
Cust16594,39,FEMALE,College,sales,35200,0
Cust16596,52,MALE,Associate,priv-house-serv,46300,0
Cust16598,32,FEMALE,PhD,machine-op-inspct,0,0
Cust16599,40,MALE,JD,transport-moving,51000,-72000
Cust16600,44,MALE,JD,craft-repair,0,0
Cust16601,32,MALE,High School,craft-repair,57700,-43500
Cust16602,55,MALE,College,armed-forces,51500,0
Cust16603,58,FEMALE,Masters,other-service,42800,0
Cust16604,36,FEMALE,College,tech-support,53200,0
Cust16605,31,FEMALE,JD,priv-house-serv,42300,0
Cust16606,61,FEMALE,MD,exec-managerial,0,0
Cust16607,34,FEMALE,JD,adm-clerical,77900,0
Cust16608,36,MALE,PhD,machine-op-inspct,0,0
Cust16609,32,MALE,MD,priv-house-serv,0,-49300
Cust16610,44,MALE,Associate,adm-clerical,0,0
Cust16611,39,FEMALE,JD,exec-managerial,0,-36600
Cust16612,43,FEMALE,PhD,sales,29300,0
Cust16613,34,FEMALE,JD,craft-repair,73700,0
Cust16614,32,MALE,Masters,sales,0,0
Cust16615,24,MALE,College,exec-managerial,38900,-48700
Cust16617,43,MALE,Masters,armed-forces,0,0
Cust16618,27,FEMALE,High School,prof-specialty,56700,-67400
Cust16619,41,MALE,JD,transport-moving,0,0
Cust1662,48,MALE,College,farming-fishing,0,0
Cust16620,51,FEMALE,High School,handlers-cleaners,42900,0
Cust16621,44,MALE,PhD,priv-house-serv,52600,0
Cust16623,39,FEMALE,College,sales,68500,0
Cust16624,29,MALE,MD,exec-managerial,0,-58500
Cust16625,42,MALE,JD,priv-house-serv,30100,0
Cust16629,28,FEMALE,College,prof-specialty,0,0
Cust1663,37,FEMALE,PhD,armed-forces,42200,-33800
Cust16630,32,FEMALE,JD,transport-moving,78800,0
Cust16631,38,FEMALE,Masters,machine-op-inspct,0,-59800
Cust16632,35,FEMALE,MD,other-service,52800,0
Cust16633,31,FEMALE,PhD,tech-support,0,0
Cust16634,32,FEMALE,College,farming-fishing,0,0
Cust16635,43,FEMALE,Associate,adm-clerical,39600,-65500
Cust16636,29,MALE,Associate,craft-repair,0,-15900
Cust16637,33,FEMALE,College,farming-fishing,16100,0
Cust16638,42,MALE,JD,craft-repair,0,0
Cust1664,33,FEMALE,High School,adm-clerical,41300,-42000
Cust16640,38,FEMALE,Masters,handlers-cleaners,0,0
Cust16642,50,MALE,High School,protective-serv,31400,0
Cust16643,41,FEMALE,JD,transport-moving,45700,-35200
Cust16644,47,FEMALE,PhD,machine-op-inspct,0,0
Cust16647,42,FEMALE,MD,prof-specialty,12800,-45300
Cust16648,54,MALE,MD,handlers-cleaners,0,-66100
Cust1665,46,FEMALE,Masters,prof-specialty,0,-51000
Cust16652,32,FEMALE,JD,protective-serv,77900,-43700
Cust16654,46,FEMALE,JD,tech-support,0,0
Cust16656,39,FEMALE,JD,craft-repair,0,-79400
Cust16657,38,FEMALE,MD,craft-repair,58100,-50000
Cust16659,42,MALE,High School,priv-house-serv,0,0
Cust16661,34,MALE,High School,other-service,0,-48700
Cust16663,35,MALE,Associate,handlers-cleaners,0,-66000
Cust16664,34,FEMALE,High School,transport-moving,0,-89400
Cust16665,32,FEMALE,MD,protective-serv,0,-70900
Cust16667,32,FEMALE,MD,sales,0,-42000
Cust16668,52,FEMALE,JD,tech-support,0,0
Cust1667,51,FEMALE,Masters,sales,0,-38700
Cust16670,35,FEMALE,JD,tech-support,58500,-77700
Cust16671,25,FEMALE,MD,priv-house-serv,0,-35200
Cust16673,32,FEMALE,JD,farming-fishing,0,-38500
Cust16674,28,FEMALE,High School,craft-repair,27600,0
Cust16675,37,MALE,PhD,farming-fishing,0,0
Cust16678,36,FEMALE,JD,adm-clerical,77900,-80800
Cust16679,33,MALE,High School,other-service,0,-45200
Cust1668,40,MALE,JD,machine-op-inspct,0,-49300
Cust16681,49,FEMALE,High School,transport-moving,63100,0
Cust16682,25,FEMALE,High School,exec-managerial,37500,-54000
Cust16683,42,FEMALE,JD,prof-specialty,37300,-32800
Cust16684,45,MALE,MD,transport-moving,59400,-54600
Cust16685,33,MALE,MD,exec-managerial,0,0
Cust16687,30,FEMALE,High School,priv-house-serv,0,-82100
Cust16688,34,FEMALE,Masters,craft-repair,0,0
Cust16689,42,FEMALE,JD,tech-support,47900,0
Cust1669,47,MALE,Masters,machine-op-inspct,0,-39800
Cust16690,31,FEMALE,Masters,farming-fishing,57500,0
Cust16691,60,MALE,JD,other-service,0,0
Cust16693,49,FEMALE,Associate,prof-specialty,0,-60400
Cust16694,37,MALE,Masters,prof-specialty,0,-64500
Cust16695,34,MALE,Associate,priv-house-serv,0,-64500
Cust16696,39,MALE,High School,exec-managerial,62200,0
Cust16697,30,MALE,PhD,adm-clerical,13100,0
Cust16698,33,MALE,JD,other-service,0,-31400
Cust16699,26,MALE,MD,sales,0,-22200
Cust1670,57,MALE,JD,transport-moving,0,0
Cust16701,55,MALE,High School,adm-clerical,0,0
Cust16703,61,FEMALE,College,protective-serv,82600,-49500
Cust16704,29,MALE,Associate,other-service,0,0
Cust16707,45,FEMALE,High School,adm-clerical,37600,-37600
Cust16708,35,FEMALE,College,sales,17300,-39300
Cust16709,43,FEMALE,High School,farming-fishing,75800,-71000
Cust16711,44,FEMALE,Masters,craft-repair,39300,-56400
Cust16712,60,FEMALE,College,armed-forces,48800,0
Cust16714,38,MALE,PhD,exec-managerial,36100,0
Cust16716,30,FEMALE,College,machine-op-inspct,0,-61400
Cust16717,44,MALE,JD,machine-op-inspct,0,0
Cust16718,42,MALE,PhD,exec-managerial,0,-43600
Cust16719,28,FEMALE,Associate,exec-managerial,0,0
Cust1672,43,MALE,Masters,sales,37800,0
Cust16720,27,FEMALE,High School,craft-repair,51700,-33300
Cust16721,37,MALE,Masters,exec-managerial,0,-38400
Cust16723,43,MALE,Masters,armed-forces,0,-60300
Cust16724,28,FEMALE,Masters,sales,47500,0
Cust16725,44,FEMALE,Associate,tech-support,0,0
Cust16726,47,MALE,Masters,armed-forces,0,-71400
Cust16728,31,MALE,Associate,adm-clerical,0,-73900
Cust16729,34,FEMALE,MD,other-service,0,-91200
Cust1673,25,FEMALE,Masters,other-service,0,0
Cust16730,44,MALE,MD,handlers-cleaners,75800,-70400
Cust16731,35,MALE,High School,other-service,52000,-44500
Cust16732,41,MALE,JD,prof-specialty,55600,0
Cust16734,41,MALE,High School,exec-managerial,0,-49600
Cust16735,33,FEMALE,JD,sales,33500,-58900
Cust16736,41,MALE,College,farming-fishing,40700,-42800
Cust16737,34,MALE,High School,craft-repair,31000,-30200
Cust16738,48,MALE,College,sales,0,-53300
Cust16739,32,FEMALE,High School,protective-serv,0,0
Cust1674,28,FEMALE,College,farming-fishing,0,-18600
Cust16741,42,MALE,Masters,transport-moving,0,-49000
Cust16744,42,FEMALE,JD,transport-moving,75800,-44400
Cust16745,43,FEMALE,PhD,machine-op-inspct,52800,-73600
Cust16746,38,MALE,Associate,craft-repair,0,0
Cust16750,34,FEMALE,College,exec-managerial,0,0
Cust16751,33,MALE,JD,armed-forces,59000,0
Cust16752,34,MALE,JD,other-service,52000,-44500
Cust16753,36,FEMALE,Associate,prof-specialty,47700,-59300
Cust16754,34,FEMALE,JD,machine-op-inspct,0,0
Cust16755,46,FEMALE,Associate,machine-op-inspct,59900,0
Cust16756,36,FEMALE,High School,exec-managerial,41200,-36200
Cust16757,37,MALE,JD,sales,0,0
Cust16759,31,MALE,PhD,transport-moving,47500,-27900
Cust1676,29,MALE,High School,tech-support,0,-77800
Cust16760,59,FEMALE,MD,transport-moving,0,-42600
Cust16761,31,FEMALE,MD,craft-repair,84900,0
Cust16762,38,FEMALE,Masters,sales,0,-66300
Cust16763,34,MALE,JD,other-service,0,0
Cust16765,45,FEMALE,PhD,armed-forces,28800,0
Cust16766,40,FEMALE,MD,sales,43700,-66300
Cust16767,32,MALE,College,machine-op-inspct,36900,0
Cust16768,36,FEMALE,High School,armed-forces,0,0
Cust16769,36,FEMALE,PhD,protective-serv,0,0
Cust16770,37,MALE,PhD,exec-managerial,36100,0
Cust16771,30,FEMALE,PhD,machine-op-inspct,0,-55500
Cust16772,46,MALE,High School,craft-repair,34700,-70400
Cust16773,44,MALE,JD,other-service,0,-41400
Cust16775,44,FEMALE,JD,transport-moving,0,0
Cust16776,44,FEMALE,PhD,sales,62400,0
Cust16777,38,FEMALE,High School,tech-support,48500,-53100
Cust16779,40,MALE,JD,exec-managerial,0,-36400
Cust16780,45,FEMALE,Associate,prof-specialty,24800,0
Cust16781,43,MALE,College,other-service,25800,0
Cust16782,53,MALE,MD,farming-fishing,44000,-71000
Cust16783,41,FEMALE,PhD,adm-clerical,0,0
Cust16784,45,MALE,MD,craft-repair,91900,0
Cust16785,30,MALE,MD,tech-support,0,-66200
Cust16786,38,FEMALE,PhD,protective-serv,0,0
Cust16787,29,MALE,PhD,machine-op-inspct,0,-38200
Cust16788,54,MALE,MD,farming-fishing,66200,0
Cust16789,46,MALE,Masters,protective-serv,0,-71400
Cust1679,45,FEMALE,High School,machine-op-inspct,44500,-61400
Cust16790,44,MALE,Masters,prof-specialty,41200,-36200
Cust16792,41,FEMALE,JD,transport-moving,59400,0
Cust16793,39,FEMALE,PhD,handlers-cleaners,69500,0
Cust16794,36,MALE,JD,prof-specialty,58600,0
Cust16797,37,FEMALE,JD,protective-serv,44000,0
Cust16799,41,FEMALE,JD,transport-moving,59400,0
Cust16803,30,MALE,High School,exec-managerial,0,0
Cust16804,41,FEMALE,PhD,sales,60700,0
Cust16805,32,FEMALE,Masters,farming-fishing,0,-53800
Cust16807,42,MALE,Associate,machine-op-inspct,0,-49600
Cust16809,35,MALE,Masters,prof-specialty,20200,-49200
Cust1681,38,MALE,MD,machine-op-inspct,0,-64500
Cust16812,34,FEMALE,PhD,priv-house-serv,0,0
Cust16813,56,MALE,MD,farming-fishing,0,0
Cust16814,35,FEMALE,JD,priv-house-serv,0,0
Cust16815,23,FEMALE,JD,craft-repair,0,-60700
Cust16816,28,FEMALE,College,sales,63600,0
Cust16817,44,FEMALE,JD,farming-fishing,51400,-46000
Cust16818,33,MALE,PhD,prof-specialty,0,-77000
Cust16820,37,MALE,PhD,other-service,0,0
Cust16824,24,MALE,College,adm-clerical,43000,-42500
Cust16825,35,MALE,JD,tech-support,0,0
Cust16826,28,FEMALE,College,machine-op-inspct,63600,0
Cust16828,38,MALE,MD,armed-forces,49600,-37800
Cust16829,42,FEMALE,High School,handlers-cleaners,57000,-27300
Cust1683,27,MALE,JD,other-service,0,-66500
Cust16830,58,MALE,High School,other-service,0,0
Cust16832,40,MALE,Associate,prof-specialty,12800,-53500
Cust16834,40,FEMALE,JD,sales,0,-55600
Cust16835,45,FEMALE,Masters,machine-op-inspct,0,0
Cust16836,25,FEMALE,Masters,armed-forces,53200,0
Cust16837,38,FEMALE,JD,prof-specialty,37300,0
Cust16838,30,MALE,High School,farming-fishing,0,-64000
Cust1684,43,MALE,High School,handlers-cleaners,0,-44800
Cust16840,46,MALE,JD,craft-repair,0,0
Cust16841,58,MALE,PhD,craft-repair,65700,0
Cust16842,31,MALE,Associate,sales,42300,-55700
Cust16843,26,FEMALE,College,tech-support,0,-67400
Cust16845,41,MALE,JD,priv-house-serv,50000,-28700
Cust16846,42,FEMALE,MD,tech-support,0,0
Cust16848,28,FEMALE,PhD,protective-serv,67700,-58400
Cust16849,32,FEMALE,Masters,exec-managerial,0,0
Cust1685,47,MALE,College,prof-specialty,63900,-53300
Cust16850,55,FEMALE,Masters,other-service,0,0
Cust16851,29,FEMALE,JD,sales,0,-65200
Cust16852,39,MALE,College,armed-forces,0,-52100
Cust16853,37,MALE,High School,tech-support,45600,-46500
Cust16854,35,MALE,PhD,transport-moving,0,-39600
Cust16855,26,MALE,PhD,sales,65700,0
Cust16857,32,FEMALE,Masters,adm-clerical,57800,0
Cust16859,36,MALE,JD,adm-clerical,0,-30900
Cust1686,50,MALE,Masters,priv-house-serv,26700,-47200
Cust16860,44,MALE,College,machine-op-inspct,69100,0
Cust16861,35,FEMALE,PhD,armed-forces,30400,-49500
Cust16862,64,FEMALE,Associate,priv-house-serv,0,0
Cust16863,33,FEMALE,MD,machine-op-inspct,43300,-66200
Cust16864,48,FEMALE,Masters,machine-op-inspct,0,-51500
Cust16866,36,FEMALE,Associate,craft-repair,0,-42900
Cust16867,39,MALE,Associate,sales,0,0
Cust16868,35,MALE,JD,priv-house-serv,78300,0
Cust16870,44,MALE,College,farming-fishing,0,-49500
Cust16872,34,FEMALE,High School,machine-op-inspct,52700,-40600
Cust16873,38,MALE,High School,exec-managerial,59900,0
Cust16874,30,FEMALE,Associate,other-service,0,-44000
Cust16876,30,MALE,High School,transport-moving,35700,0
Cust16877,36,FEMALE,Associate,priv-house-serv,800,0
Cust16879,37,FEMALE,College,prof-specialty,0,0
Cust16881,41,FEMALE,PhD,protective-serv,55200,-39200
Cust16882,43,FEMALE,MD,exec-managerial,0,-20800
Cust16883,44,FEMALE,MD,machine-op-inspct,0,0
Cust16888,29,FEMALE,College,tech-support,42800,0
Cust16889,42,FEMALE,JD,prof-specialty,37300,-31700
Cust1689,47,MALE,High School,exec-managerial,0,-61400
Cust16891,52,MALE,College,sales,50500,0
Cust16892,48,FEMALE,College,prof-specialty,0,-45800
Cust16894,43,FEMALE,PhD,prof-specialty,0,0
Cust16895,39,MALE,Associate,protective-serv,0,-41000
Cust16896,36,MALE,MD,sales,0,0
Cust16897,48,FEMALE,Masters,farming-fishing,0,-72500
Cust16898,32,FEMALE,Masters,machine-op-inspct,62000,-63100
Cust16899,36,FEMALE,PhD,other-service,44300,0
Cust1690,42,MALE,PhD,armed-forces,50700,-36300
Cust16901,42,MALE,High School,priv-house-serv,0,0
Cust16902,25,FEMALE,High School,prof-specialty,56400,-32800
Cust16903,36,MALE,JD,transport-moving,0,0
Cust16904,39,MALE,College,armed-forces,47200,-56600
Cust16905,39,FEMALE,MD,other-service,0,-31700
Cust16907,46,MALE,JD,tech-support,0,-90600
Cust16909,28,MALE,Masters,tech-support,60000,-54800
Cust1691,41,FEMALE,PhD,handlers-cleaners,42200,-48000
Cust16910,35,MALE,MD,other-service,55700,-45200
Cust16912,38,MALE,High School,other-service,42900,-90200
Cust16914,46,MALE,JD,prof-specialty,46300,-77500
Cust16915,28,FEMALE,Associate,armed-forces,0,0
Cust16917,38,MALE,Masters,transport-moving,0,-43400
Cust16918,38,MALE,PhD,tech-support,83900,-52100
Cust16919,31,MALE,JD,adm-clerical,58500,-46800
Cust1692,38,FEMALE,High School,tech-support,0,-53100
Cust16920,42,FEMALE,MD,armed-forces,0,0
Cust16921,32,FEMALE,JD,farming-fishing,0,0
Cust16922,44,FEMALE,PhD,armed-forces,71400,0
Cust16924,58,MALE,JD,exec-managerial,0,0
Cust16925,59,MALE,JD,priv-house-serv,0,0
Cust16926,35,MALE,MD,protective-serv,29000,0
Cust16928,42,FEMALE,Associate,priv-house-serv,39600,-65500
Cust16929,45,FEMALE,MD,farming-fishing,46400,-74300
Cust1693,35,MALE,JD,prof-specialty,48500,-67400
Cust16930,47,FEMALE,MD,transport-moving,49700,-39500
Cust16931,34,FEMALE,MD,prof-specialty,38100,0
Cust16932,32,FEMALE,Associate,machine-op-inspct,57800,-53300
Cust16933,47,MALE,High School,transport-moving,0,-51100
Cust16934,41,FEMALE,Associate,machine-op-inspct,0,-50000
Cust16935,35,MALE,High School,other-service,75400,0
Cust16936,42,MALE,PhD,machine-op-inspct,47900,0
Cust16937,26,FEMALE,College,prof-specialty,35100,-59900
Cust16939,44,FEMALE,PhD,farming-fishing,52600,0
Cust1694,36,MALE,PhD,machine-op-inspct,14100,-44500
Cust16940,42,MALE,High School,priv-house-serv,0,0
Cust16941,35,MALE,Masters,protective-serv,0,0
Cust16942,45,FEMALE,Masters,prof-specialty,0,-45100
Cust16944,37,MALE,Masters,tech-support,0,-31700
Cust16945,38,MALE,Associate,handlers-cleaners,72200,0
Cust16946,50,FEMALE,Masters,adm-clerical,29600,-66800
Cust16947,30,FEMALE,High School,sales,51100,0
Cust16948,47,MALE,High School,protective-serv,55600,0
Cust16949,33,FEMALE,MD,tech-support,37100,-46500
Cust1695,30,FEMALE,High School,protective-serv,0,0
Cust16951,34,FEMALE,MD,tech-support,62700,0
Cust16952,57,MALE,MD,tech-support,25000,0
Cust16953,41,MALE,JD,other-service,59400,-57500
Cust16954,48,FEMALE,MD,handlers-cleaners,0,0
Cust16957,44,MALE,JD,transport-moving,0,0
Cust16958,44,FEMALE,Associate,adm-clerical,0,0
Cust16959,48,MALE,Masters,priv-house-serv,26700,-32800
Cust1696,45,FEMALE,Masters,farming-fishing,46700,-72500
Cust16960,46,FEMALE,College,sales,47600,0
