CustomerID,VehicleModel,VehicleMake,VehicleYOM
Cust7679,Neon,BMW,3
Cust21182,M5,Accura,0
Cust3320,E400,Mercedes,2
Cust26779,Tahoe,Dodge,2
Cust12565,CRV,Suburu,3
Cust25572,RSX,Accura,0
Cust20358,Neon,Chevrolet,1
Cust31157,Wrangler,Jeep,1
Cust33742,Silverado,Chevrolet,0
Cust17031,TL,Accura,1
Cust12158,A3,Nissan,2
Cust14768,RSX,Accura,1
Cust38417,Corolla,Toyota,2
Cust34689,Wrangler,Jeep,3
Cust33141,X6,Chevrolet,1
Cust30770,Wrangler,Jeep,2
Cust17320,Wrangler,Jeep,1
Cust10059,X5,BMW,2
Cust23629,A3,Audi,2
Cust24140,RAM,Saab,0
Cust7974,Jetta,BMW,3
Cust26253,Pathfinder,Nissan,0
Cust23383,E400,Mercedes,3
Cust34385,Jetta,Volkswagen,1
Cust13581,Maxima,Nissan,1
Cust11638,93,Saab,1
Cust11514,93,Saab,1
Cust38224,Grand Cherokee,Chevrolet,2
Cust18489,X5,Suburu,2
Cust2732,Camry,Nissan,3
Cust1110,Ultima,Nissan,2
Cust31451,Malibu,Ford,3
Cust20665,Ultima,Nissan,1
Cust30175,X5,BMW,1
Cust24710,Jetta,Saab,2
Cust10434,F150,Toyota,2
Cust38831,95,Honda,3
Cust9712,Forrestor,Volkswagen,0
Cust33058,Wrangler,Jeep,0
Cust37912,Camry,Ford,1
Cust32985,3 Series,BMW,3
Cust33896,Neon,Dodge,1
Cust8652,A3,Audi,1
Cust39253,Highlander,BMW,2
Cust19427,Civic,Ford,1
Cust26557,Highlander,Nissan,1
Cust1885,M5,BMW,0
Cust4322,Tahoe,Chevrolet,2
Cust11359,Fusion,Ford,1
Cust22120,Jetta,Volkswagen,2
Cust35389,A5,Ford,0
Cust4760,A3,Chevrolet,0
Cust24731,MDX,Accura,0
Cust28457,Silverado,Suburu,2
Cust17065,E400,Mercedes,1
Cust22088,Fusion,Ford,3
Cust25138,Wrangler,Jeep,2
Cust23544,C300,Mercedes,1
Cust34831,MDX,Accura,1
Cust31837,ML350,Mercedes,0
Cust1440,Pathfinder,Nissan,2
Cust34820,ML350,Audi,2
Cust16500,Neon,Dodge,0
Cust1352,A3,Audi,2
Cust36339,Jetta,Volkswagen,1
Cust13911,Impreza,Suburu,2
Cust23566,X5,BMW,1
Cust9016,Neon,Dodge,1
Cust8341,Ultima,Nissan,1
Cust29518,MDX,Nissan,2
Cust1104,Highlander,Toyota,2
Cust33750,ML350,Mercedes,1
Cust33180,C300,Mercedes,1
Cust19428,Fusion,Honda,2
Cust27206,Maxima,Nissan,1
Cust37478,Jetta,Mercedes,0
Cust37121,F150,Ford,3
Cust24159,RSX,BMW,2
Cust10746,Grand Cherokee,Jeep,1
Cust30057,F150,Ford,0
Cust5772,F150,Suburu,0
Cust15909,Legacy,Dodge,3
Cust27431,RSX,Suburu,3
Cust33504,MDX,Saab,0
Cust37211,Maxima,BMW,1
Cust18465,Neon,Dodge,2
Cust11019,RSX,Audi,2
Cust9501,RSX,Accura,0
Cust8438,RAM,Dodge,0
Cust37288,Fusion,Ford,1
Cust36614,Fusion,Ford,2
Cust36131,Pathfinder,Nissan,0
Cust5414,A5,Audi,1
Cust8715,Grand Cherokee,Jeep,3
Cust1117,Legacy,Suburu,1
Cust13971,Silverado,Chevrolet,0
Cust26369,Camry,Toyota,0
Cust28514,Fusion,Ford,2
Cust5927,RAM,Toyota,2
Cust38452,Passat,Volkswagen,1
Cust33297,Camry,Toyota,1
Cust24957,93,Honda,1
Cust22248,Camry,Toyota,0
Cust17172,Malibu,Dodge,1
Cust39321,RSX,Accura,2
Cust39220,RAM,Dodge,1
Cust5516,Maxima,Suburu,1
Cust36374,92x,Suburu,2
Cust34957,Silverado,Chevrolet,0
Cust4541,Grand Cherokee,Accura,0
Cust34584,Ultima,Toyota,0
Cust3469,C300,Toyota,0
Cust10758,X5,BMW,0
Cust19237,E400,Mercedes,1
Cust6621,Tahoe,Chevrolet,3
Cust34520,93,Saab,3
Cust32582,Jetta,Volkswagen,1
Cust23728,Wrangler,Honda,1
Cust37399,Escape,Ford,1
Cust31097,Fusion,Volkswagen,2
Cust29389,Impreza,Jeep,1
Cust39431,Pathfinder,Nissan,2
Cust20488,E400,Toyota,1
Cust21042,Neon,Jeep,3
Cust2214,Fusion,Ford,2
Cust18961,Pathfinder,Audi,2
Cust22510,Camry,Toyota,3
Cust1873,F150,Ford,1
Cust13009,MDX,Toyota,3
Cust38868,A3,Audi,3
Cust4750,3 Series,Toyota,1
Cust37491,Neon,Dodge,0
Cust29720,Legacy,Jeep,1
Cust16712,92x,Saab,3
Cust13199,M5,Saab,1
Cust10687,Corolla,Saab,3
Cust35879,Pathfinder,Nissan,2
Cust20478,Civic,Audi,1
Cust9783,Pathfinder,Accura,1
Cust30090,Pathfinder,Nissan,2
Cust30229,Pathfinder,Nissan,1
Cust38294,Forrestor,Ford,1
Cust15046,X5,Nissan,2
Cust8165,Escape,Ford,2
Cust13819,Forrestor,Suburu,2
Cust15593,Neon,Dodge,1
Cust24815,95,Accura,1
Cust19546,Legacy,Nissan,2
Cust13401,MDX,Accura,1
Cust14254,CRV,Honda,2
Cust26497,Forrestor,Ford,2
Cust36943,Malibu,Dodge,2
Cust2636,Passat,Honda,3
Cust30140,E400,Mercedes,0
Cust12656,Ultima,Nissan,3
Cust12035,RAM,Dodge,0
Cust28949,95,Saab,1
Cust29611,TL,Jeep,2
Cust5028,Pathfinder,Dodge,2
Cust15828,Ultima,Saab,0
Cust38205,Passat,Volkswagen,2
Cust3473,X6,BMW,1
Cust26265,M5,Toyota,2
Cust36782,TL,Accura,2
Cust15948,Silverado,Saab,1
Cust30133,M5,BMW,0
Cust36352,92x,Jeep,3
Cust27729,Wrangler,Chevrolet,2
Cust4449,M5,Saab,0
Cust4497,ML350,Mercedes,1
Cust32860,A5,Accura,1
Cust32186,RSX,Suburu,2
Cust30710,Neon,Nissan,0
Cust19730,93,Chevrolet,3
Cust15417,Legacy,Suburu,3
Cust16170,Corolla,Honda,1
Cust25054,TL,Audi,1
Cust13069,Malibu,Chevrolet,2
Cust22537,RSX,Accura,1
Cust14008,Pathfinder,Dodge,1
Cust15847,Ultima,Nissan,3
Cust39203,C300,Dodge,0
Cust1716,Silverado,Chevrolet,1
Cust24797,MDX,Mercedes,0
Cust32525,C300,Saab,0
Cust8898,Accord,Honda,1
Cust1373,Forrestor,Suburu,2
Cust28626,M5,BMW,2
Cust19069,Pathfinder,Chevrolet,0
Cust23485,C300,Mercedes,3
Cust37048,C300,Mercedes,2
Cust30165,92x,Saab,2
Cust21344,Pathfinder,Suburu,2
Cust13014,Tahoe,Accura,1
Cust32196,Wrangler,Honda,1
Cust24103,Escape,Honda,2
Cust23351,Passat,Volkswagen,3
Cust37747,E400,Dodge,1
Cust26739,X5,Ford,2
Cust28370,A3,Audi,3
Cust27768,Civic,Honda,1
Cust17293,Legacy,Volkswagen,0
Cust7172,Jetta,Volkswagen,2
Cust18721,Maxima,Mercedes,2
Cust33890,A3,Audi,3
Cust29511,ML350,Volkswagen,2
Cust33362,Tahoe,Chevrolet,2
Cust11926,X6,BMW,0
Cust37845,Wrangler,Jeep,1
Cust36280,C300,Audi,3
Cust25452,Legacy,Saab,0
Cust27225,MDX,Accura,2
Cust5675,Legacy,Suburu,3
Cust37662,Jetta,Volkswagen,2
Cust4383,TL,Accura,2
Cust10156,RAM,Dodge,1
Cust12972,Pathfinder,Nissan,2
Cust21776,Legacy,Suburu,3
Cust15166,95,Saab,3
Cust29068,Tahoe,Dodge,1
Cust20141,Maxima,Nissan,0
Cust36201,Civic,Honda,1
Cust18254,Camry,BMW,1
Cust19115,M5,BMW,3
Cust13585,Neon,Jeep,3
Cust5089,C300,Mercedes,2
Cust23026,Silverado,Audi,0
Cust37792,93,Saab,0
Cust22459,ML350,Dodge,0
Cust35446,Legacy,Suburu,1
Cust34588,Silverado,BMW,3
Cust36881,93,Saab,0
Cust37972,CRV,Honda,2
Cust28870,Malibu,Dodge,3
Cust23137,X6,BMW,0
Cust22818,F150,Ford,1
Cust26227,Civic,Mercedes,3
Cust12102,3 Series,Saab,2
Cust8560,93,Saab,0
Cust22759,Jetta,Accura,1
Cust31222,Camry,Dodge,3
Cust29199,95,Suburu,1
Cust6489,Wrangler,Dodge,0
Cust5423,Malibu,Chevrolet,3
Cust31522,93,Suburu,0
Cust25706,Fusion,Accura,3
Cust6863,RAM,Dodge,2
Cust20204,CRV,Honda,0
Cust21706,RAM,Accura,1
Cust21728,Civic,Audi,0
Cust8331,Neon,Dodge,2
Cust21818,92x,Nissan,2
Cust23995,Corolla,Toyota,3
Cust36454,A5,Audi,1
Cust30712,Neon,Dodge,0
Cust26059,TL,Accura,3
Cust20494,Legacy,Ford,2
Cust18555,Highlander,Toyota,1
Cust30523,Neon,Dodge,0
Cust22080,MDX,Accura,0
Cust34293,92x,Saab,1
Cust13049,Highlander,BMW,1
Cust22494,Civic,Accura,1
Cust29859,A3,Audi,1
Cust4958,Fusion,BMW,3
Cust6528,Ultima,Accura,3
Cust20469,RSX,Accura,1
Cust15585,Ultima,Saab,0
Cust19875,Jetta,Jeep,1
Cust20005,Tahoe,Chevrolet,2
Cust1540,X5,BMW,3
Cust38355,TL,Accura,3
Cust23233,Malibu,Chevrolet,3
Cust22055,RAM,Dodge,2
Cust23402,95,Saab,0
Cust21947,92x,Saab,1
Cust9517,Highlander,Toyota,2
Cust29599,A5,Audi,1
Cust18556,M5,Toyota,0
Cust5975,MDX,Accura,0
Cust1614,Passat,Volkswagen,1
Cust39133,Camry,Suburu,1
Cust14712,MDX,Accura,3
Cust13442,RSX,Accura,1
Cust27461,CRV,Honda,2
Cust12877,A5,Audi,0
Cust15322,92x,Saab,2
Cust33626,E400,Nissan,0
Cust12651,Ultima,Nissan,1
Cust24116,Silverado,Dodge,1
Cust33597,A3,Audi,2
Cust37868,A5,Audi,2
Cust11434,Escape,Ford,2
Cust2954,C300,Audi,2
Cust31020,Legacy,Saab,2
Cust10268,A5,Audi,1
Cust8861,Corolla,Toyota,3
Cust22148,Jetta,Volkswagen,2
Cust37860,MDX,Suburu,0
Cust26998,TL,Accura,1
Cust21618,95,Jeep,1
Cust23833,X6,BMW,1
Cust2604,F150,BMW,1
Cust12104,Accord,Toyota,3
Cust33452,Grand Cherokee,Jeep,1
Cust13360,Maxima,Suburu,0
Cust22264,Malibu,Chevrolet,2
Cust14760,Pathfinder,Accura,2
Cust23365,Wrangler,Mercedes,2
Cust23712,Neon,Dodge,1
Cust12969,Ultima,Accura,1
Cust28024,RAM,Suburu,2
Cust36897,F150,Accura,0
Cust33604,Camry,Toyota,2
Cust20571,Maxima,Volkswagen,0
Cust7060,Malibu,Saab,0
Cust10143,95,Dodge,1
Cust3762,Impreza,Chevrolet,2
Cust7355,TL,Chevrolet,0
Cust25879,Forrestor,Suburu,1
Cust9277,X6,BMW,1
Cust23035,Wrangler,Jeep,3
Cust24727,A5,Audi,2
Cust11944,93,Saab,0
Cust31965,Neon,Toyota,2
Cust19819,X6,BMW,0
Cust6847,Neon,Ford,0
Cust4050,Escape,Honda,0
Cust11587,Fusion,Ford,2
Cust33778,95,Dodge,1
Cust38795,C300,Saab,1
Cust14112,Wrangler,Toyota,1
Cust21993,Grand Cherokee,Suburu,2
Cust23515,Impreza,Suburu,1
Cust12949,93,Accura,3
Cust31366,Silverado,Chevrolet,1
Cust5632,Civic,Honda,1
Cust24406,E400,Mercedes,3
Cust10336,Grand Cherokee,Jeep,1
Cust11889,Highlander,Toyota,2
Cust15879,Camry,Toyota,2
Cust3738,F150,Ford,0
Cust37150,Neon,Dodge,2
Cust36948,Malibu,Chevrolet,2
Cust35082,Impreza,Toyota,0
Cust14062,Maxima,BMW,0
Cust10678,Legacy,Suburu,2
Cust14030,X5,BMW,2
Cust17719,X6,BMW,0
Cust25474,RSX,Accura,3
Cust30897,F150,Ford,2
Cust4500,A3,Audi,0
Cust26877,MDX,Accura,3
Cust18396,92x,Chevrolet,3
Cust5784,Silverado,Chevrolet,0
Cust20163,Jetta,Volkswagen,0
Cust32830,Silverado,Chevrolet,0
Cust35417,Tahoe,Chevrolet,1
Cust20903,Neon,Dodge,1
Cust34209,RSX,Toyota,2
Cust30390,CRV,Toyota,2
Cust8759,Pathfinder,Jeep,1
Cust6415,F150,Ford,2
Cust35136,92x,Saab,2
Cust35797,95,Nissan,2
Cust23256,93,Volkswagen,3
Cust9081,Camry,Suburu,3
Cust35990,Tahoe,Toyota,3
Cust6865,RAM,Dodge,2
Cust14736,A3,Audi,1
Cust13597,Camry,Toyota,1
Cust13573,A5,Jeep,2
Cust14023,93,Accura,0
Cust35395,M5,BMW,2
Cust38008,Neon,Dodge,2
Cust11189,TL,Audi,1
Cust1832,A5,Audi,2
Cust26619,Highlander,Toyota,1
Cust19239,E400,Mercedes,1
Cust35388,Escape,Saab,0
Cust37053,Neon,Dodge,1
Cust4380,ML350,Mercedes,2
Cust9085,Grand Cherokee,Accura,0
Cust38440,93,Saab,3
Cust12604,Silverado,Honda,2
Cust17001,92x,Accura,1
Cust30366,Wrangler,Jeep,2
Cust30467,92x,Saab,3
Cust12316,Camry,Toyota,3
Cust2253,Impreza,Suburu,0
Cust8250,Silverado,Chevrolet,2
Cust19728,Tahoe,Jeep,2
Cust5707,Wrangler,Nissan,2
Cust22521,Escape,Ford,2
Cust30129,Grand Cherokee,,3
Cust6328,Civic,Honda,0
Cust26965,X6,Chevrolet,0
Cust31969,MDX,Suburu,1
Cust20696,Tahoe,Saab,0
Cust28005,MDX,Accura,0
Cust31342,Silverado,Chevrolet,1
Cust8491,Ultima,Nissan,1
Cust25191,Maxima,Honda,0
Cust29289,Grand Cherokee,Mercedes,1
Cust32285,TL,Accura,1
Cust19844,Malibu,BMW,2
Cust16335,C300,Mercedes,2
Cust38712,Legacy,BMW,3
Cust31908,95,Saab,1
Cust9555,E400,Mercedes,1
Cust35398,M5,BMW,2
Cust5513,MDX,Mercedes,2
Cust8804,Wrangler,Jeep,2
Cust18701,Jetta,Volkswagen,0
Cust19061,Passat,Toyota,0
Cust16855,Forrestor,Suburu,0
Cust22681,RAM,Dodge,2
Cust26502,F150,Ford,1
Cust34692,Wrangler,Jeep,2
Cust5666,Forrestor,Suburu,2
Cust25053,A3,Accura,1
Cust36223,M5,BMW,0
Cust10705,Escape,Audi,3
Cust1990,Malibu,Chevrolet,3
Cust7991,Maxima,Toyota,1
Cust18148,Pathfinder,Nissan,2
Cust20075,Impreza,Suburu,3
Cust37151,Neon,Mercedes,3
Cust3209,A3,Audi,1
Cust8832,Legacy,Suburu,2
Cust9096,Legacy,Suburu,1
Cust3407,Passat,Nissan,3
Cust32162,95,Accura,1
Cust33265,Jetta,Suburu,1
Cust8164,93,Saab,2
Cust3741,F150,Dodge,2
Cust2748,M5,Nissan,0
Cust1450,X6,BMW,2
Cust16548,Impreza,Nissan,3
Cust32254,MDX,Honda,1
Cust7936,Silverado,Saab,3
Cust35058,93,Saab,1
Cust21703,Ultima,Nissan,0
Cust35519,Fusion,Ford,1
Cust21765,95,Saab,0
Cust28935,A3,Nissan,0
Cust31397,Jetta,Volkswagen,2
Cust27422,Wrangler,Accura,0
Cust32908,Corolla,Toyota,1
Cust34000,MDX,Accura,1
Cust2959,Fusion,Honda,2
Cust4520,Neon,Chevrolet,0
Cust2310,Ultima,Nissan,2
Cust28602,Passat,Volkswagen,1
Cust7204,X5,BMW,1
Cust9611,MDX,Accura,0
Cust26949,X5,BMW,0
Cust14719,92x,Saab,2
Cust18711,Camry,Volkswagen,2
Cust1611,Corolla,Toyota,2
Cust38968,95,Honda,1
Cust22695,Forrestor,Suburu,2
Cust26794,Maxima,Jeep,0
Cust22000,Pathfinder,Nissan,2
Cust6730,M5,BMW,0
Cust16689,Passat,Volkswagen,3
Cust3682,A3,Audi,0
Cust27182,Malibu,Nissan,1
Cust6331,RAM,Volkswagen,2
Cust18905,Grand Cherokee,Honda,0
Cust13523,Ultima,Jeep,0
Cust2745,Jetta,Toyota,3
Cust11992,E400,Mercedes,1
Cust3374,Escape,Ford,1
Cust2483,Silverado,Audi,0
Cust1363,93,Saab,0
Cust2349,A5,Audi,0
Cust10699,MDX,Accura,0
Cust35546,Maxima,Nissan,2
Cust7438,Jetta,Toyota,2
Cust9905,Escape,Ford,1
Cust13560,Malibu,Dodge,2
Cust30755,Legacy,Suburu,3
Cust33212,A3,Audi,1
Cust10696,ML350,Chevrolet,2
Cust22620,Grand Cherokee,Jeep,2
Cust9470,F150,Ford,0
Cust22408,ML350,Mercedes,2
Cust26836,X5,Jeep,0
Cust34002,MDX,Accura,1
Cust1826,Passat,Volkswagen,1
Cust38674,A3,Audi,2
Cust20095,Escape,BMW,2
Cust27374,X5,Jeep,3
Cust1162,Silverado,Chevrolet,0
Cust28647,X6,BMW,0
Cust14401,E400,Mercedes,1
Cust14501,3 Series,BMW,0
Cust12493,A5,Audi,0
Cust5001,Malibu,Toyota,3
Cust6400,M5,Ford,2
Cust38100,Wrangler,Accura,1
Cust10402,Jetta,Volkswagen,0
Cust3825,X6,Honda,1
Cust6306,Grand Cherokee,Mercedes,0
Cust3756,A5,Audi,2
Cust30372,Wrangler,Jeep,3
Cust31565,Legacy,Suburu,2
Cust37754,Maxima,BMW,3
Cust7021,Civic,BMW,2
Cust8423,RAM,Dodge,0
Cust17133,Neon,Honda,1
Cust37886,Highlander,Toyota,1
Cust8474,Jetta,Accura,1
Cust31926,RAM,Volkswagen,2
Cust7669,Malibu,Chevrolet,2
Cust16863,A5,Nissan,0
Cust3040,X6,BMW,2
Cust17434,Impreza,Dodge,2
Cust14639,Silverado,Chevrolet,3
Cust13485,Forrestor,Audi,2
Cust22859,C300,Suburu,0
Cust4867,Grand Cherokee,Saab,3
Cust15482,E400,Mercedes,0
Cust18999,Grand Cherokee,Ford,1
Cust35332,E400,Ford,1
Cust37924,Passat,Honda,0
Cust38855,Malibu,Chevrolet,2
Cust35473,A5,Jeep,1
Cust26373,Maxima,Audi,0
Cust38791,C300,Mercedes,1
Cust26383,95,Ford,1
Cust29774,Wrangler,Jeep,2
Cust16838,F150,Suburu,3
Cust4344,Tahoe,Chevrolet,2
Cust32668,A3,Audi,1
Cust12107,X5,BMW,2
Cust11687,Pathfinder,Nissan,2
Cust15429,M5,Toyota,3
Cust16945,Jetta,Volkswagen,2
Cust18995,RSX,Accura,0
Cust22350,Highlander,Toyota,3
Cust24761,Passat,Audi,1
Cust4482,Jetta,Volkswagen,3
Cust11668,Jetta,Volkswagen,0
Cust7817,92x,Saab,0
Cust1604,Camry,Toyota,0
Cust17437,Jetta,Dodge,2
Cust12431,Wrangler,Audi,3
Cust9749,Grand Cherokee,Jeep,1
Cust38568,TL,Audi,3
Cust15631,Tahoe,Saab,1
Cust21611,93,Suburu,0
Cust27428,Wrangler,Jeep,0
Cust7930,RAM,Ford,2
Cust14036,93,Saab,1
Cust7251,Silverado,Saab,2
Cust15764,Legacy,Suburu,3
Cust2947,Forrestor,Audi,2
Cust32503,Maxima,Nissan,1
Cust9033,Grand Cherokee,Saab,2
Cust34937,Civic,Honda,0
Cust20484,Tahoe,Chevrolet,1
Cust4508,X6,BMW,1
Cust10968,95,Dodge,2
Cust22969,Highlander,Toyota,2
Cust16302,Malibu,Chevrolet,3
Cust27085,A5,Volkswagen,1
Cust18342,Grand Cherokee,Suburu,1
Cust27624,A5,Toyota,2
Cust13167,92x,Saab,3
Cust32036,93,Saab,1
Cust17161,Passat,Volkswagen,2
Cust6869,92x,Saab,0
Cust20467,MDX,Chevrolet,3
Cust32088,Accord,Jeep,3
Cust5284,Legacy,Suburu,2
Cust39056,RAM,Suburu,3
Cust38657,M5,BMW,1
Cust22601,Maxima,Audi,0
Cust15990,C300,Mercedes,1
Cust14393,Fusion,BMW,3
Cust30376,RSX,Dodge,1
Cust19078,Corolla,Toyota,2
Cust8858,Forrestor,Suburu,1
Cust15974,Malibu,Chevrolet,0
Cust25535,Camry,Dodge,2
Cust23509,3 Series,BMW,1
Cust5893,TL,Accura,1
Cust10762,Corolla,Toyota,2
Cust38799,Pathfinder,Nissan,0
Cust2398,Impreza,Nissan,0
Cust13980,Neon,Dodge,0
Cust2639,Forrestor,Toyota,2
Cust7490,Civic,Mercedes,1
Cust38593,Legacy,Suburu,1
Cust26531,X5,Chevrolet,2
Cust38650,Malibu,Chevrolet,3
Cust4773,Passat,Audi,1
Cust6075,Pathfinder,Nissan,3
Cust3284,Silverado,Chevrolet,1
Cust25826,Camry,Accura,1
Cust17965,Forrestor,Suburu,0
Cust27090,Malibu,Chevrolet,0
Cust14134,Forrestor,Suburu,3
Cust25727,TL,Accura,1
Cust36879,Wrangler,Jeep,3
Cust23620,Pathfinder,Dodge,0
Cust14032,Civic,Ford,1
Cust7683,A3,Audi,2
Cust24803,Neon,Ford,1
Cust5486,X6,Audi,1
Cust1050,C300,Mercedes,0
Cust3126,Neon,Ford,1
Cust11268,Passat,Saab,1
Cust13385,Malibu,Honda,3
Cust11953,Jetta,Ford,3
Cust23856,Corolla,Honda,1
Cust6966,Malibu,Chevrolet,2
Cust9987,Neon,Saab,0
Cust11947,3 Series,BMW,1
Cust11301,M5,BMW,2
Cust3718,Fusion,Ford,2
Cust4955,Corolla,BMW,1
Cust13084,M5,Suburu,2
Cust10031,F150,Suburu,1
Cust5267,X6,Nissan,1
Cust33623,Ultima,Nissan,1
Cust29626,Pathfinder,Nissan,0
Cust35301,Wrangler,Jeep,1
Cust35744,Escape,Ford,0
Cust22087,F150,Ford,2
Cust29608,TL,Jeep,1
Cust35479,X5,BMW,2
Cust37835,Impreza,Suburu,2
Cust38932,TL,Accura,1
Cust3931,Malibu,Chevrolet,3
Cust12175,Silverado,Chevrolet,1
Cust23812,Ultima,Nissan,1
Cust24295,RSX,Accura,3
Cust25256,Jetta,Volkswagen,1
Cust20657,Forrestor,Suburu,1
Cust28119,Camry,Toyota,3
Cust9718,Camry,Toyota,3
Cust25606,Neon,Dodge,0
Cust3662,95,Saab,2
Cust12165,Fusion,Ford,3
Cust30844,Malibu,Jeep,2
Cust8099,Tahoe,Chevrolet,1
Cust26481,Jetta,Toyota,1
Cust35160,Corolla,Toyota,2
Cust8766,MDX,Accura,0
Cust23563,TL,Accura,3
Cust33852,Civic,Honda,0
Cust2003,Tahoe,Chevrolet,3
Cust4626,Silverado,Audi,0
Cust12552,Malibu,Chevrolet,0
Cust4409,Maxima,Dodge,2
Cust35445,Legacy,Suburu,1
Cust23723,F150,Ford,0
Cust24201,C300,Mercedes,2
Cust13723,Forrestor,Suburu,3
Cust2712,RAM,Dodge,2
Cust39277,RAM,Dodge,2
Cust8295,Silverado,Dodge,0
Cust16678,Legacy,Suburu,1
Cust20318,Jetta,Volkswagen,2
Cust4317,Passat,Dodge,0
Cust9488,A5,Suburu,0
Cust15427,A5,Toyota,0
Cust1375,Forrestor,Suburu,3
Cust6499,92x,Volkswagen,1
Cust28240,Wrangler,Jeep,0
Cust3072,95,Saab,2
Cust14314,Passat,Mercedes,1
Cust7910,92x,Ford,0
Cust12709,92x,Saab,0
Cust13921,93,Saab,2
Cust19245,RAM,Volkswagen,1
Cust38910,RAM,Dodge,2
Cust21458,Wrangler,Jeep,3
Cust20501,Grand Cherokee,Ford,2
Cust18615,Maxima,Audi,2
Cust25468,Wrangler,Jeep,3
Cust15229,Pathfinder,Ford,1
Cust4272,ML350,Audi,1
Cust34460,Tahoe,Honda,2
Cust31143,A3,Audi,1
Cust3066,Accord,Accura,1
Cust26460,RAM,Dodge,0
Cust23881,Camry,Toyota,2
Cust4324,Impreza,Saab,3
Cust35206,E400,Mercedes,3
Cust6552,Camry,Toyota,2
Cust9261,F150,Ford,2
Cust2283,X5,BMW,0
Cust9375,E400,Toyota,2
Cust11281,Accord,Suburu,1
Cust9059,X6,BMW,0
Cust8677,E400,Mercedes,0
Cust34169,Grand Cherokee,Jeep,2
Cust34429,Passat,Volkswagen,2
Cust37026,92x,BMW,0
Cust29244,Impreza,Suburu,2
Cust25646,95,Saab,2
Cust8644,Legacy,Volkswagen,2
Cust16814,E400,Mercedes,2
Cust8897,Grand Cherokee,Jeep,1
Cust25362,MDX,Accura,2
Cust39409,Pathfinder,Jeep,3
Cust18543,Civic,Volkswagen,2
Cust3612,Forrestor,Nissan,0
Cust16159,93,Saab,0
Cust30128,MDX,Jeep,3
Cust26415,Fusion,BMW,2
Cust15449,95,Saab,2
Cust11059,95,Saab,1
Cust18416,Civic,Honda,1
Cust21778,Escape,Ford,3
Cust31540,CRV,Honda,2
Cust22236,Impreza,Saab,0
Cust31681,Pathfinder,Dodge,1
Cust21903,Maxima,Chevrolet,3
Cust18799,X6,BMW,3
Cust7393,Malibu,Chevrolet,2
Cust37601,RAM,Dodge,0
Cust27010,F150,Ford,2
Cust22937,RSX,Accura,2
Cust2982,Forrestor,Dodge,0
Cust29758,Malibu,Chevrolet,2
Cust12046,Wrangler,Saab,3
Cust26046,Legacy,Suburu,3
Cust33904,RSX,Accura,2
Cust17165,Maxima,Nissan,0
Cust11894,Impreza,Chevrolet,3
Cust17853,RAM,Dodge,2
Cust33635,Forrestor,Jeep,1
Cust30382,Ultima,Honda,1
Cust30348,Maxima,Chevrolet,1
Cust25072,Neon,Dodge,3
Cust29918,ML350,Volkswagen,0
Cust34251,Passat,Volkswagen,1
Cust24518,ML350,Mercedes,3
Cust4714,Maxima,Audi,1
Cust14034,Legacy,Suburu,1
Cust17562,Pathfinder,Volkswagen,3
Cust16864,F150,Ford,2
Cust20555,Forrestor,Suburu,1
Cust23832,Corolla,Honda,3
Cust38048,A3,Audi,1
Cust4480,Jetta,Volkswagen,1
Cust36680,A3,Ford,2
Cust13453,C300,Mercedes,2
Cust37521,RAM,Jeep,1
Cust10190,Jetta,Volkswagen,2
Cust22478,F150,Ford,2
Cust15423,Grand Cherokee,Saab,0
Cust12205,Neon,Chevrolet,3
Cust7891,Tahoe,Jeep,0
Cust26773,Pathfinder,Dodge,2
Cust1197,Grand Cherokee,Jeep,1
Cust2793,MDX,Suburu,1
Cust19399,Tahoe,Chevrolet,2
Cust18048,MDX,Accura,3
Cust31992,Wrangler,Jeep,2
Cust32316,Grand Cherokee,Jeep,1
Cust31700,A3,Audi,3
Cust1219,92x,Saab,0
Cust10932,Maxima,Accura,3
Cust36142,X5,Mercedes,0
Cust31245,Maxima,Volkswagen,3
Cust32809,Highlander,Toyota,2
Cust1033,3 Series,BMW,2
Cust26139,3 Series,BMW,2
Cust19753,M5,BMW,0
Cust12622,93,Saab,3
Cust14700,A3,Honda,1
Cust7455,Passat,Dodge,2
Cust37567,92x,Saab,2
Cust20748,Neon,BMW,0
Cust2186,Tahoe,Audi,1
Cust24629,Jetta,Volkswagen,0
Cust38360,Pathfinder,Toyota,2
Cust14783,92x,Saab,2
Cust17926,A3,Audi,2
Cust26964,Silverado,BMW,0
Cust21181,MDX,Accura,0
Cust8826,Passat,Volkswagen,2
Cust19422,Maxima,Nissan,3
Cust29092,Maxima,Nissan,1
Cust20329,3 Series,BMW,0
Cust37014,RAM,Dodge,2
Cust22484,Neon,Dodge,2
Cust5044,Jetta,Dodge,2
Cust16612,Camry,Toyota,0
Cust22175,MDX,Suburu,3
Cust28278,93,Nissan,2
Cust8855,RSX,Accura,0
Cust13803,Pathfinder,Toyota,2
Cust20302,M5,BMW,0
Cust16423,CRV,Chevrolet,3
Cust18695,ML350,Suburu,1
Cust18038,Fusion,BMW,3
Cust27623,Camry,Audi,3
Cust37879,Silverado,Chevrolet,1
Cust33721,3 Series,BMW,0
Cust33913,C300,Mercedes,3
Cust2370,F150,Ford,0
Cust25016,A3,Audi,3
Cust23430,Wrangler,Jeep,3
